190011619,60000,answering,Tue Feb 18 16:21:52 EST 2020,Tue Jan 01 15:28:00 EST 2019
190010845,15118,waiting,Tue Feb 18 16:20:51 EST 2020,Tue Jan 01 04:15:00 EST 2019
190011541,91164,handling,Tue Feb 18 16:21:20 EST 2020,Tue Jan 01 14:00:00 EST 2019
190011581,60000,waiting,Tue Feb 18 16:22:31 EST 2020,Tue Jan 01 11:00:00 EST 2019
190011619,60000,answering,Tue Feb 18 16:21:52 EST 2020,Tue Jan 01 15:28:00 EST 2019
190010845,109464,answering,Tue Feb 18 16:21:06 EST 2020,Tue Jan 01 04:15:00 EST 2019
190011541,91164,handling,Tue Feb 18 16:21:20 EST 2020,Tue Jan 01 14:00:00 EST 2019
190011581,60000,waiting,Tue Feb 18 16:22:31 EST 2020,Tue Jan 01 11:00:00 EST 2019
190011619,60000,answering,Tue Feb 18 16:21:52 EST 2020,Tue Jan 01 15:28:00 EST 2019
190010845,151490,handling,Tue Feb 18 16:22:55 EST 2020,Tue Jan 01 04:15:00 EST 2019
190011541,91164,handling,Tue Feb 18 16:21:20 EST 2020,Tue Jan 01 14:00:00 EST 2019
190011581,60000,waiting,Tue Feb 18 16:22:31 EST 2020,Tue Jan 01 11:00:00 EST 2019
190011619,60000,answering,Tue Feb 18 16:21:52 EST 2020,Tue Jan 01 15:28:00 EST 2019
190010845,151490,handling,Tue Feb 18 16:22:55 EST 2020,Tue Jan 01 04:15:00 EST 2019
190011593,53816,waiting,Tue Feb 18 16:22:51 EST 2020,Tue Jan 01 14:30:00 EST 2019
190011581,60000,waiting,Tue Feb 18 16:22:31 EST 2020,Tue Jan 01 11:00:00 EST 2019
190011619,101982,handling,Tue Feb 18 16:22:52 EST 2020,Tue Jan 01 15:28:00 EST 2019
190010845,151490,handling,Tue Feb 18 16:22:55 EST 2020,Tue Jan 01 04:15:00 EST 2019
190011593,53816,waiting,Tue Feb 18 16:22:51 EST 2020,Tue Jan 01 14:30:00 EST 2019
190011581,60000,answering,Tue Feb 18 16:23:31 EST 2020,Tue Jan 01 11:00:00 EST 2019
190011619,101982,handling,Tue Feb 18 16:22:52 EST 2020,Tue Jan 01 15:28:00 EST 2019
190010845,151490,handling,Tue Feb 18 16:22:55 EST 2020,Tue Jan 01 04:15:00 EST 2019
190011593,53816,waiting,Tue Feb 18 16:22:51 EST 2020,Tue Jan 01 14:30:00 EST 2019
190011581,60000,answering,Tue Feb 18 16:23:31 EST 2020,Tue Jan 01 11:00:00 EST 2019
190011619,101982,handling,Tue Feb 18 16:22:52 EST 2020,Tue Jan 01 15:28:00 EST 2019
190010845,151490,handling,Tue Feb 18 16:22:55 EST 2020,Tue Jan 01 04:15:00 EST 2019
190011593,130532,answering,Tue Feb 18 16:23:45 EST 2020,Tue Jan 01 14:30:00 EST 2019
